WeatherKey,WeatherDate,AverageHumidity,AveragePressure,AverageTemperature,AverageWindSpeed,TemperatureRangeName,HumidityLevelName,PressureLevelName,WindLevelName,WeatherComfortLevel,OverallWeatherDescription,ComfortLevel,CreateTimeStamp,SourceSystemCode,SourceFolder
698,2016-05-28,70.666666666666671,1012.2083333333334,296.18274966299833,5.375,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
699,2016-05-29,59.125,1015.0833333333334,295.56344028483454,5.208333333333333,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
700,2016-05-30,55.291666666666664,1015.875,296.15455305458187,3,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
701,2016-05-31,56.791666666666664,1015.4583333333334,295.03140825900095,4.208333333333333,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
702,2016-06-01,78.541666666666671,1014.5416666666666,293.35698643825327,2.5833333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
703,2016-06-02,56.333333333333336,1015.9166666666666,294.07457376378892,3.0833333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
704,2016-06-03,55.125,1017.375,293.6925000000009,2.375,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
705,2016-06-04,63.875,1011.9166666666666,293.5537499999981,3.25,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
706,2016-06-05,67.833333333333329,1004.9583333333334,293.46208333333379,4.583333333333333,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
707,2016-06-06,55.875,1004.625,294.78166666666692,5.25,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
708,2016-06-07,57.208333333333336,1008.9166666666666,290.11416666666832,4.75,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
709,2016-06-08,67.75,1014,288.92249999999854,1.875,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
710,2016-06-09,75.958333333333329,1014.5833333333334,289.10333333333381,2.125,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
711,2016-06-10,74.791666666666671,1012.4166666666666,296.4483333333352,2.25,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
712,2016-06-11,53.333333333333336,1011.25,300.76666666666915,2.7916666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
713,2016-06-12,52.083333333333336,1016.875,294.41166666666504,4,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
714,2016-06-13,57.333333333333336,1015.6666666666666,292.75791666666669,1.625,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
715,2016-06-14,63.041666666666664,1009.7083333333334,296.23749999999734,1.6666666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
716,2016-06-15,74.75,1005,297.87266666666898,2.2083333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
717,2016-06-16,70.916666666666671,1006.75,295.59791666666672,2.125,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
718,2016-06-17,65.166666666666671,1015.1666666666666,294.58500000000089,2.9583333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
719,2016-06-18,54.708333333333336,1020.125,295.99250000000086,1.7916666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
720,2016-06-19,56.75,1020.75,297.66208333333401,2.0833333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
721,2016-06-20,60.416666666666664,1015.5833333333334,301.13125000000286,3.5416666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
722,2016-06-21,50.25,1014.0416666666666,296.52916666666624,3,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
723,2016-06-22,70.708333333333329,1010.5416666666666,294.61833333333425,1.7916666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
724,2016-06-23,88.75,1008.7083333333334,294.28958333333452,1.75,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
725,2016-06-24,65.791666666666671,1016.2083333333334,294.73458333333326,3.0416666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
726,2016-06-25,56.208333333333336,1018.0833333333334,297.7062499999999,3.125,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
727,2016-06-26,63.25,1015.5416666666666,300.33875000000188,4.166666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
728,2016-06-27,50.541666666666664,1016.5416666666666,299.16416666666737,4.041666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
729,2016-06-28,58.458333333333336,1020.0416666666666,292.92958333333206,5,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
730,2016-06-29,55,1020.125,291.48041666666779,2.9583333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
731,2016-06-30,48.916666666666664,1016.7083333333334,293.17351521433392,3.125,Warm,Low,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
732,2016-07-01,62.125,1015.9166666666666,293.32583333333105,4.916666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
733,2016-07-02,52.541666666666664,1021.0416666666666,290.83458333333238,2.3333333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
734,2016-07-03,59.125,1018.7083333333334,291.84458333333583,3.2083333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
735,2016-07-04,65.458333333333329,1013.3333333333334,294.10250000000036,3.2916666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
736,2016-07-05,67.583333333333329,1011.625,296.94125000000048,2.9166666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
737,2016-07-06,67.875,1010.4583333333334,298.09791666666604,3.9583333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
738,2016-07-07,73.25,1009.75,297.80666666666809,3.0416666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
739,2016-07-08,73.833333333333329,1009.5416666666666,297.74458333333496,4.166666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
740,2016-07-09,56.833333333333336,1014.6666666666666,295.67833333333493,4.75,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
741,2016-07-10,60.708333333333336,1017.875,294.52583333333348,2.875,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
742,2016-07-11,60,1014.75,299.0575000000004,4.291666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
743,2016-07-12,64.125,1011.4166666666666,300.4763701756234,5.75,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
744,2016-07-13,71.041666666666671,1011.2916666666666,298.53053651783284,3.1666666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
745,2016-07-14,86.75,1002.2083333333334,296.80633333333577,3.75,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
746,2016-07-15,83.791666666666671,1004.5416666666666,296.50837499999579,3.9583333333333335,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
747,2016-07-16,95.041666666666671,1009.1666666666666,294.00887500000118,2.8333333333333335,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
748,2016-07-17,91.583333333333329,1010.4583333333334,295.2844999999985,3.375,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
749,2016-07-18,95.958333333333329,1011.2083333333334,294.7022500000009,3.6666666666666665,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
750,2016-07-19,100,1011,291.63799999999355,7,Cool,High,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
751,2016-07-20,92.958333333333329,1011.0416666666666,293.74379166666301,5.791666666666667,Warm,High,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
752,2016-07-21,75.625,1015.5833333333334,300.20183333333051,3.7916666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
753,2016-07-22,73.416666666666671,1015.9583333333334,299.15375000000074,3.3333333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
754,2016-07-23,71.208333333333329,1015.0416666666666,301.3574999999982,2.2083333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
755,2016-07-24,78.833333333333329,1013.3333333333334,299.10166666666692,5.083333333333333,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
756,2016-07-25,64.833333333333329,1014.5416666666666,299.02750000000111,4.125,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
757,2016-07-26,61.208333333333336,1016.9166666666666,298.04750000000081,2.125,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
758,2016-07-27,59.333333333333336,1015.7916666666666,298.37375000000134,2.0416666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
759,2016-07-28,70.333333333333329,1012.875,297.47416666666817,2.5,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
760,2016-07-29,83.041666666666671,1013.0833333333334,295.91166666666743,2.8333333333333335,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
761,2016-07-30,76.041666666666671,1014.4166666666666,295.36458333333502,4.041666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
762,2016-07-31,74.041666666666671,1016.5833333333334,295.25583333333367,2.9583333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
763,2016-08-01,72,1018.0416666666666,296.07374999999905,2.5833333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
764,2016-08-02,65.75,1018.4166666666666,297.45499999999862,2.3333333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
765,2016-08-03,65.416666666666671,1016.7916666666666,298.91750000000195,1.625,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
766,2016-08-04,66.458333333333329,1012.75,299.62375000000083,1.0833333333333333,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
767,2016-08-05,71.916666666666671,1009.4583333333334,298.49624999999907,1.625,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
768,2016-08-06,67.125,1012.75,296.24500000000023,2.4166666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
769,2016-08-07,68.583333333333329,1015.0416666666666,295.02833333333626,1.6666666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
770,2016-08-08,63.291666666666664,1015.4583333333334,297.19374999999695,2.625,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
771,2016-08-09,79.75,1010.25,297.32629166666555,2.7083333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
772,2016-08-10,72.125,1013.7083333333334,299.1767083333371,1.875,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
773,2016-08-11,72.041666666666671,1012.75,299.96041666666656,2.1666666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
774,2016-08-12,82.625,1008.2083333333334,299.03916666666782,2,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
775,2016-08-13,86.166666666666671,1006.6666666666666,298.04166666666447,1.6666666666666667,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
776,2016-08-14,71.791666666666671,1013.25,297.17791666666761,1.3333333333333333,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
777,2016-08-15,82.708333333333329,1015.9583333333334,295.68833333333475,2.0416666666666665,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
778,2016-08-16,79.541666666666671,1013.4583333333334,297.59791666666996,1.5416666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
779,2016-08-17,74.5,1016,297.84750000000173,2.5833333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
780,2016-08-18,81.208333333333329,1014.8333333333334,298.06708333333671,2.125,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
781,2016-08-19,75.583333333333329,1011.2083333333334,297.17374999999862,1.375,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
782,2016-08-20,81.583333333333329,1005,296.68999999999977,4,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
783,2016-08-21,64.708333333333329,1010.4166666666666,292.30250000000154,4.458333333333333,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
784,2016-08-22,58.541666666666664,1020.0833333333334,292.00458333333177,2.4583333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
785,2016-08-23,61.25,1021.875,294.49958333333331,4.166666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
786,2016-08-24,70.541666666666671,1016.375,297.07416666666603,5.083333333333333,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
787,2016-08-25,76.375,1015.6666666666666,297.66958333333258,3.2083333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
788,2016-08-26,68.625,1019.7916666666666,295.16916666666987,2.5833333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
789,2016-08-27,77.25,1018.25,296.09291666666797,3.8333333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
790,2016-08-28,77.208333333333329,1020.5833333333334,297.3645833333299,2.5,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
791,2016-08-29,75.791666666666671,1022.9166666666666,297.16291666666643,3.0833333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
792,2016-08-30,82.083333333333329,1020.5,297.12625000000008,2.375,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
793,2016-08-31,69.291666666666671,1017.6666666666666,295.56958333333432,4,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
794,2016-09-01,70.25,1021.7083333333334,292.38575691937405,4.458333333333333,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
795,2016-09-02,62.625,1023.7916666666666,292.31750000000062,4.291666666666667,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
796,2016-09-03,65.333333333333329,1022.8333333333334,292.13541666666703,3.1666666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
797,2016-09-04,63.708333333333336,1021.5833333333334,293.2179166666678,2.9583333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
798,2016-09-05,66.458333333333329,1019.2916666666666,296.37416666666678,3.75,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
